,qn1d,qn1f,qn1c,qn1h,qn2b,qn4b,qn4c,qn4e,qn1jyear,ui_lpr,ui_work
1077,3.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1078,28.0,2,1.0,96,5.0,1.0,1.0,1.0,2017.0,1.0,3.0
1079,7.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1080,5.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1081,38.0,2,1.0,10,4.0,2.0,1.0,1.0,2014.0,1.0,3.0
1082,3.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1083,42.0,1,1.0,10,2.0,2.0,1.0,1.0,2014.0,1.0,1.0
1084,33.0,1,4.0,97,6.0,2.0,2.0,1.0,2017.0,1.0,1.0
1085,17.0,2,5.0,96,2.0,1.0,2.0,2.0,2017.0,2.0,3.0
1086,24.0,1,5.0,96,2.0,2.0,2.0,1.0,2016.0,1.0,1.0
1087,26.0,2,1.0,96,2.0,3.0,1.0,1.0,2017.0,1.0,2.0
1088,33.0,1,1.0,96,2.0,2.0,2.0,1.0,2017.0,1.0,1.0
1089,51.0,2,1.0,96,1.0,4.0,1.0,1.0,2017.0,1.0,3.0
1090,46.0,2,5.0,18,2.0,2.0,1.0,1.0,2016.0,2.0,3.0
1091,7.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1092,15.0,1,4.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1093,10.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1094,43.0,2,3.0,10,4.0,3.0,1.0,1.0,2014.0,1.0,2.0
1095,13.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1096,61.0,1,1.0,24,5.0,2.0,2.0,1.0,2015.0,2.0,2.0
1097,57.0,2,1.0,24,5.0,2.0,2.0,1.0,2015.0,2.0,3.0
1098,32.0,1,4.0,26,4.0,2.0,1.0,1.0,2017.0,1.0,1.0
1099,6.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1100,9.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1101,37.0,2,7.0,26,5.0,3.0,1.0,1.0,2017.0,1.0,1.0
1102,40.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1103,27.0,1,1.0,10,2.0,3.0,1.0,1.0,2014.0,1.0,1.0
1104,4.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1105,20.0,2,4.0,6,1.0,3.0,1.0,2.0,2018.0,1.0,2.0
1106,35.0,2,4.0,6,97.0,3.0,2.0,1.0,2018.0,1.0,1.0
1107,12.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1108,34.0,1,4.0,6,6.0,3.0,2.0,1.0,2018.0,1.0,1.0
1109,15.0,1,4.0,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1110,3.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1111,50.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1112,34.0,1,1.0,97,5.0,3.0,1.0,1.0,2016.0,2.0,2.0
1113,34.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1114,50.0,1,1.0,24,6.0,3.0,2.0,1.0,2016.0,1.0,1.0
1115,20.0,1,4.0,5,5.0,2.0,1.0,2.0,2014.0,1.0,1.0
1116,42.0,2,1.0,5,5.0,4.0,1.0,1.0,2014.0,1.0,1.0
1117,45.0,1,1.0,5,4.0,4.0,1.0,1.0,2014.0,1.0,1.0
1118,6.0,1,2.5008455467869224,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1119,30.0,1,1.0,97,5.0,4.0,1.0,1.0,2017.0,1.0,1.0
1120,30.0,2,1.0,97,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
1121,35.0,1,1.0,97,1.0,4.0,1.0,1.0,2015.0,1.0,1.0
1122,6.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1123,9.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1124,4.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1125,28.0,2,4.0,97,5.0,2.0,2.0,1.0,2015.0,1.0,2.0
1126,29.0,2,1.0,97,1.0,3.0,1.0,2.0,2018.0,2.0,3.0
1127,9.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1128,32.0,1,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1129,4.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1130,45.0,2,1.0,96,2.0,3.0,1.0,1.0,2014.0,1.0,2.0
1131,18.0,2,4.0,96,4.0,1.0,2.0,6.0,2014.0,1.0,1.0
1132,48.0,1,1.0,96,4.0,3.0,1.0,1.0,2014.0,1.0,1.0
1133,30.0,1,4.0,9,6.0,2.0,2.0,1.0,2017.0,2.0,1.0
1134,65.0,2,5.0,18,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
1135,15.0,1,4.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1136,33.0,2,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
1137,16.0,1,4.0,18,1.0,2.0,1.0,1.0,2015.0,1.0,3.0
1138,39.0,1,1.0,18,1.0,3.0,1.0,2.0,2016.0,1.0,1.0
1139,30.0,1,1.0,96,1.0,3.0,2.0,1.0,2015.0,1.0,1.0
1140,8.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1141,44.0,1,1.0,10,6.0,1.0,1.0,1.0,2014.0,1.0,1.0
1142,29.0,2,1.0,10,6.0,1.0,1.0,1.0,2014.0,1.0,2.0
1143,75.0,2,5.0,10,5.0,1.0,1.0,1.0,2014.0,1.0,3.0
1144,9.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1145,44.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1146,19.0,1,4.0,26,98.0,3.0,1.0,2.0,2017.0,1.0,2.0
1147,20.0,1,4.0,26,2.0,4.0,1.0,2.0,2017.0,1.0,1.0
1148,43.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1149,998.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1150,71.0,1,1.0,97,97.0,8.0,1.0,2.0,2018.0,1.0,3.0
1151,63.0,2,1.0,97,6.0,2.0,2.0,1.0,2018.0,1.0,3.0
1152,58.0,1,1.0,10,6.0,1.0,1.0,1.0,2014.0,1.0,2.0
1153,19.0,1,4.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,5.712727272727273
1154,24.0,1,4.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,1.0
1155,20.0,1,4.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,3.0
1156,47.0,2,1.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,3.0
1157,27.0,2,4.0,98,1.0,3.0,1.0,1.0,2014.0,1.0,1.0
1158,35.0,1,1.0,96,1.0,4.0,1.0,1.0,2015.0,1.0,1.0
1159,20.0,1,4.0,96,98.0,3.0,1.0,1.0,2015.0,1.0,1.0
1160,49.0,1,1.0,96,1.0,3.0,1.0,1.0,2015.0,3.0,1.0
1161,25.0,2,1.0,10,5.0,1.0,2.0,2.0,2016.0,1.0,3.0
1162,62.0,2,1.0,10,1.0,3.0,1.0,1.0,2014.0,1.0,3.0
1163,70.0,1,1.0,10,2.0,3.0,1.0,1.0,2014.0,1.0,3.0
1164,0.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1165,5.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1166,31.0,1,1.0,10,6.0,2.0,1.0,1.0,2015.0,1.0,1.0
1167,30.0,2,1.0,10,5.0,2.0,1.0,1.0,2015.0,1.0,2.0
1168,40.0,1,1.0,97,5.0,4.0,1.0,1.0,2016.0,1.0,1.0
1169,7.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1170,36.0,2,1.0,97,5.0,4.0,1.0,1.0,2016.0,1.0,1.0
1171,19.0,1,4.0,97,2.0,3.0,1.0,2.0,2016.0,1.0,1.0
1172,33.0,2,1.0,10,2.0,2.0,1.0,1.0,2014.0,1.0,2.0
1173,0.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1174,36.0,1,1.0,10,4.0,2.0,1.0,1.0,2014.0,1.0,1.0
1175,58.0,1,3.0,10,97.0,1.0,1.0,1.0,2014.0,1.0,2.0
1176,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1177,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1178,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1179,28.0,1,1.0,6,5.0,3.0,2.0,1.0,2018.0,1.0,2.0
1180,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1181,38.0,2,1.0,18,2.0,4.0,1.0,2.0,2016.0,1.0,3.0
1182,6.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1183,8.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1184,15.0,1,4.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1185,43.0,1,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,2.0
1186,69.0,2,5.0,97,6.0,4.0,2.0,1.0,2016.0,1.0,3.0
1187,10.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1188,15.0,2,4.0,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1189,34.0,2,1.0,6,7.0,2.0,2.0,2.0,2018.0,1.0,1.0
1190,3.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1191,0.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1192,31.0,2,4.0,96,5.0,2.0,2.0,1.0,2014.0,1.0,1.0
1193,17.0,2,4.0,96,2.0,2.0,2.0,8.0,2017.0,1.0,3.0
1194,21.0,2,4.0,96,5.0,2.0,2.0,2.0,2017.0,2.0,1.0
1195,33.0,1,4.0,10,5.0,1.0,1.0,1.0,2015.0,1.0,3.0
1196,18.0,1,4.0,10,2.0,1.0,1.0,1.0,2015.0,1.0,1.0
1197,20.0,1,4.0,10,2.0,1.0,1.0,1.0,2015.0,1.0,2.0
1198,58.0,2,1.0,10,6.0,2.0,1.0,1.0,2015.0,1.0,1.0
1199,60.0,1,1.0,10,7.0,1.0,1.0,1.0,2015.0,1.0,1.0
1200,32.0,1,1.0,1,2.0,3.0,1.0,1.0,2017.0,2.0,1.0
1201,8.0,1,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1202,30.0,2,1.0,1,2.0,3.0,1.0,2.0,2017.0,2.0,3.0
1203,1.0,2,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1204,6.0,1,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1205,7.0,8,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1206,2.0,9,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1207,6.0,9,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1208,40.0,1,1.0,10,6.0,2.0,2.0,1.0,2015.0,1.0,1.0
1209,39.0,2,1.0,97,5.0,2.0,1.0,1.0,2015.0,1.0,3.0
1210,41.0,1,1.0,10,5.0,1.0,1.0,1.0,2015.0,1.0,1.0
1211,41.0,2,1.0,10,5.0,2.0,1.0,1.0,2015.0,1.0,3.0
1212,33.0,1,7.0,97,5.0,1.0,2.0,1.0,2014.0,1.0,1.0
1213,65.0,1,4.0,96,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
1214,17.0,2,4.0,96,2.0,1.0,2.0,6.0,2016.0,1.0,3.0
1215,42.0,2,1.0,97,1.0,3.0,1.0,1.0,2016.0,1.0,1.0
1216,53.0,1,1.0,96,1.0,3.0,1.0,1.0,2016.0,1.0,1.0
1217,25.0,2,4.0,96,97.0,2.0,2.0,2.0,2016.0,1.0,1.0
1218,32.0,2,1.0,9,5.0,2.0,2.0,1.0,2016.0,2.0,2.0
1219,34.0,1,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1220,24.0,1,4.0,10,2.0,1.0,1.0,2.0,2016.0,1.0,1.0
1221,45.0,2,1.0,10,2.0,2.0,1.0,2.0,2016.0,1.0,2.0
1222,19.0,2,4.0,10,2.0,1.0,1.0,1.0,2016.0,1.0,2.0
1223,0.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1224,16.0,1,4.0,97,2.0,2.0,1.0,2.0,2014.0,2.0,3.0
1225,35.0,2,4.0,97,2.0,3.0,1.0,1.0,2014.0,2.0,1.0
1226,13.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1227,8.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1228,43.0,2,1.0,97,1.0,3.0,1.0,1.0,2017.0,1.0,1.0
1229,40.0,1,1.0,96,1.0,3.0,1.0,1.0,2017.0,1.0,1.0
1230,37.0,1,4.0,97,5.0,2.0,2.0,1.0,2016.0,1.0,1.0
1231,38.0,2,5.0,10,2.0,4.0,1.0,2.0,2015.0,1.0,3.0
1232,21.0,1,4.0,10,2.0,1.0,1.0,1.0,2015.0,1.0,1.0
1233,19.0,2,4.0,10,2.0,1.0,1.0,1.0,2015.0,1.0,3.0
1234,29.0,1,4.0,10,5.0,1.0,1.0,1.0,2014.0,1.0,1.0
1235,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1236,31.0,1,4.0,6,5.0,3.0,1.0,1.0,2014.0,1.0,1.0
1237,13.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1238,37.0,2,1.0,24,1.0,2.0,1.0,2.0,2014.0,1.0,1.0
1239,35.0,2,1.0,24,1.0,2.0,1.0,2.0,2014.0,1.0,2.0
1240,59.0,1,1.0,96,1.0,4.0,1.0,1.0,2014.0,1.0,2.0
1241,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1242,21.0,1,4.0,96,2.0,2.0,2.0,1.0,2014.0,1.0,1.0
1243,56.0,2,1.0,96,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
1244,33.0,1,1.0,96,4.0,2.0,2.0,1.0,2014.0,1.0,1.0
1245,61.0,1,1.0,18,1.0,2.0,2.0,1.0,2018.0,1.0,1.0
1246,62.0,2,1.0,18,97.0,2.0,1.0,2.0,2018.0,1.0,1.0
1247,25.0,1,4.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1248,60.0,2,5.0,3,1.0,3.0,2.0,1.0,2016.0,1.0,2.0
1249,30.0,1,4.0,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1250,30.0,1,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1251,998.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1252,31.0,1,4.0,10,5.0,2.0,2.0,1.0,2016.0,3.0,1.0
1253,998.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1254,998.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1255,998.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1256,16.0,2,1.0,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1257,13.0,1,2.5008455467869224,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1258,43.0,1,1.0,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1259,39.0,2,7.0,22,6.0,2.0,1.0,2.0,2018.0,1.0,1.0
1260,998.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1261,998.0,1,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1262,998.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1263,998.0,2,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1264,22.0,1,4.0,26,5.0,2.0,2.0,2.0,2018.0,1.0,1.0
1265,52.0,1,4.0,10,2.0,4.0,2.0,1.0,2014.0,1.0,3.0
1266,998.0,2,9.0,10,2.0,4.0,1.0,1.0,2014.0,1.0,3.0
1267,66.0,1,1.0,97,6.0,1.0,1.0,1.0,2016.0,1.0,3.0
1268,18.0,1,4.0,6,99.0,9.0,9.0,9.0,2017.0,999.0,999.0
1269,41.0,2,3.0,6,5.0,1.0,2.0,2.0,2017.0,1.0,2.0
1270,7.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1271,14.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1272,59.0,2,5.0,22,98.0,3.0,2.0,2.0,2017.0,1.0,1.0
1273,28.0,1,4.0,22,5.0,3.0,2.0,2.0,2017.0,2.0,1.0
1274,25.0,1,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1275,0.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1276,998.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1277,27.0,2,4.0,3,5.0,1.0,2.0,2.0,2015.0,2.0,2.0
1278,998.0,2,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1279,16.0,2,4.0,18,2.0,2.0,1.0,2.0,2015.0,1.0,3.0
1280,20.0,1,4.0,18,5.0,1.0,1.0,2.0,2015.0,1.0,3.0
1281,45.0,2,1.0,18,5.0,2.0,1.0,2.0,2015.0,1.0,3.0
1282,49.0,1,1.0,18,5.0,2.0,1.0,2.0,2015.0,1.0,1.0
1283,13.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1284,41.0,2,1.0,18,5.0,3.0,1.0,2.0,2016.0,1.0,3.0
1285,50.0,1,1.0,18,2.0,3.0,1.0,2.0,2016.0,1.0,1.0
1286,3.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1287,23.0,1,4.0,18,2.0,2.0,1.0,1.0,2016.0,1.0,1.0
1288,52.0,1,1.0,10,5.0,2.0,1.0,1.0,2015.0,1.0,3.0
1289,999.0,2,1.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1290,24.0,1,4.0,10,2.0,2.0,1.0,1.0,2016.0,1.0,1.0
1291,14.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1292,49.0,2,5.0,10,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
1293,998.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
1294,51.0,1,1.0,97,6.0,2.0,2.0,1.0,2015.0,2.0,1.0
1295,998.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1296,998.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1297,10.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1298,15.0,1,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1299,20.0,1,4.0,97,5.0,3.0,1.0,2.0,2018.0,1.0,1.0
1300,23.0,1,4.0,1,97.0,2.0,1.0,2.0,2018.0,999.0,1.0
1301,35.0,1,4.0,1,1.0,2.0,1.0,1.0,2014.0,1.0,3.0
1302,40.0,2,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
1303,43.0,1,1.0,18,5.0,2.0,2.0,2.0,2016.0,1.0,1.0
1304,14.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1305,15.0,2,4.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1306,16.0,1,4.0,18,1.0,2.0,1.0,2.0,2016.0,1.0,3.0
1307,22.0,1,4.0,6,5.0,2.0,2.0,1.0,2018.0,1.0,1.0
1308,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1309,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1310,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1311,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
1312,24.0,1,4.0,26,6.0,3.0,2.0,1.0,2017.0,1.0,1.0
1313,45.0,2,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1314,24.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1315,18.0,1,4.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1316,27.0,1,4.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
1317,8.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1318,3.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
1319,21.0,2,4.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
1320,41.0,2,2.0,96,98.0,4.0,1.0,1.0,2017.0,1.0,1.0
1321,40.0,2,2.0,97,2.0,4.0,1.0,2.0,2016.0,1.0,1.0
1322,11.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
